R1	R2	R3	P1	P2	P3	P4	P5	ID	Reaction_Energy
O1_0	C4N1_13		C1O1_0	C3N1_0				29	-0.2925502650759988
O1_0	C4N1_13		C1O1_0	C3N1_1				29	-0.22197560837599895
O1_0	C4N1_13		C1O1_0	C3N1_2				29	-0.35145117376999835
O1_0	C4N1_13		C1O1_0	C3N1_3				29	-0.2882851006730007
O1_0	C4N1_13		C1O1_0	C3N1_4				29	-0.2882834407989989
O1_0	C4N1_13		C1O1_0	C3N1_5				29	-0.302428951501998
O1_0	C4N1_13		C1O1_0	C3N1_6				29	-0.40850418664300037
O1_0	C4N1_13		C1O1_0	C3N1_7				29	-0.37531682618699946
O1_0	C4N1_13		C1O1_0	C3N1_8				29	-0.30612156419499925
O1_0	C4N1_14		C1O1_0	C3N1_0				29	-0.29255132888900093
O1_0	C4N1_14		C1O1_0	C3N1_1				29	-0.22197667218900108
O1_0	C4N1_14		C1O1_0	C3N1_2				29	-0.3514522375830005
O1_0	C4N1_14		C1O1_0	C3N1_3				29	-0.28828616448600286
O1_0	C4N1_14		C1O1_0	C3N1_4				29	-0.28828450461200106
O1_0	C4N1_14		C1O1_0	C3N1_5				29	-0.30243001531500013
O1_0	C4N1_14		C1O1_0	C3N1_6				29	-0.4085052504560025
O1_0	C4N1_14		C1O1_0	C3N1_7				29	-0.3753178900000016
O1_0	C4N1_14		C1O1_0	C3N1_8				29	-0.3061226280080014
O1_0	C4N1_15		C1O1_0	C3N1_0				29	-0.25967236799199966
O1_0	C4N1_15		C1O1_0	C3N1_1				29	-0.18909771129199981
O1_0	C4N1_15		C1O1_0	C3N1_2				29	-0.3185732766859992
O1_0	C4N1_15		C1O1_0	C3N1_3				29	-0.2554072035890016
O1_0	C4N1_15		C1O1_0	C3N1_4				29	-0.2554055437149998
O1_0	C4N1_15		C1O1_0	C3N1_5				29	-0.26955105441799887
O1_0	C4N1_15		C1O1_0	C3N1_6				29	-0.37562628955900124
O1_0	C4N1_15		C1O1_0	C3N1_7				29	-0.34243892910300033
O1_0	C4N1_15		C1O1_0	C3N1_8				29	-0.2732436671110001
O1_0	C4N1_16		C1O1_0	C3N1_0				29	-0.2652578963469985
O1_0	C4N1_16		C1O1_0	C3N1_1				29	-0.19468323964699863
O1_0	C4N1_16		C1O1_0	C3N1_2				29	-0.32415880504099803
O1_0	C4N1_16		C1O1_0	C3N1_3				29	-0.2609927319440004
O1_0	C4N1_16		C1O1_0	C3N1_4				29	-0.2609910720699986
O1_0	C4N1_16		C1O1_0	C3N1_5				29	-0.2751365827729977
O1_0	C4N1_16		C1O1_0	C3N1_6				29	-0.38121181791400005
O1_0	C4N1_16		C1O1_0	C3N1_7				29	-0.34802445745799915
O1_0	C4N1_16		C1O1_0	C3N1_8				29	-0.27882919546599894
O1_0	C4N1_17		C1O1_0	C3N1_0				29	-0.3097939156549998
O1_0	C4N1_17		C1O1_0	C3N1_1				29	-0.23921925895499996
O1_0	C4N1_17		C1O1_0	C3N1_2				29	-0.36869482434899936
O1_0	C4N1_17		C1O1_0	C3N1_3				29	-0.30552875125200174
O1_0	C4N1_17		C1O1_0	C3N1_4				29	-0.30552709137799994
O1_0	C4N1_17		C1O1_0	C3N1_5				29	-0.319672602080999
O1_0	C4N1_17		C1O1_0	C3N1_6				29	-0.4257478372220014
O1_0	C4N1_17		C1O1_0	C3N1_7				29	-0.3925604767660005
O1_0	C4N1_17		C1O1_0	C3N1_8				29	-0.32336521477400026
O1_0	C4N1_18		C1O1_0	C3N1_0				29	-0.2731848444789975
O1_0	C4N1_18		C1O1_0	C3N1_1				29	-0.20261018777899764
O1_0	C4N1_18		C1O1_0	C3N1_2				29	-0.33208575317299704
O1_0	C4N1_18		C1O1_0	C3N1_3				29	-0.2689196800759994
O1_0	C4N1_18		C1O1_0	C3N1_4				29	-0.2689180202019976
O1_0	C4N1_18		C1O1_0	C3N1_5				29	-0.2830635309049967
O1_0	C4N1_18		C1O1_0	C3N1_6				29	-0.38913876604599906
O1_0	C4N1_18		C1O1_0	C3N1_7				29	-0.35595140558999816
O1_0	C4N1_18		C1O1_0	C3N1_8				29	-0.28675614359799795
O1_0	C4N1_19		C1O1_0	C3N1_0				29	-0.3334860780869988
O1_0	C4N1_19		C1O1_0	C3N1_1				29	-0.26291142138699897
O1_0	C4N1_19		C1O1_0	C3N1_2				29	-0.39238698678099837
O1_0	C4N1_19		C1O1_0	C3N1_3				29	-0.32922091368400075
O1_0	C4N1_19		C1O1_0	C3N1_4				29	-0.32921925380999895
O1_0	C4N1_19		C1O1_0	C3N1_5				29	-0.343364764512998
O1_0	C4N1_19		C1O1_0	C3N1_6				29	-0.4494399996540004
O1_0	C4N1_19		C1O1_0	C3N1_7				29	-0.4162526391979995
O1_0	C4N1_19		C1O1_0	C3N1_8				29	-0.3470573772059993
O1_0	C4N1_20		C1O1_0	C3N1_0				29	-0.25967266949900036
O1_0	C4N1_20		C1O1_0	C3N1_1				29	-0.18909801279900051
O1_0	C4N1_20		C1O1_0	C3N1_2				29	-0.3185735781929999
O1_0	C4N1_20		C1O1_0	C3N1_3				29	-0.2554075050960023
O1_0	C4N1_20		C1O1_0	C3N1_4				29	-0.2554058452220005
O1_0	C4N1_20		C1O1_0	C3N1_5				29	-0.26955135592499957
O1_0	C4N1_20		C1O1_0	C3N1_6				29	-0.37562659106600194
O1_0	C4N1_20		C1O1_0	C3N1_7				29	-0.34243923061000103
O1_0	C4N1_20		C1O1_0	C3N1_8				29	-0.2732439686180008
O1_0	C4N1_21		C1O1_0	C3N1_0				29	-0.20713882120599791
O1_0	C4N1_21		C1O1_0	C3N1_1				29	-0.13656416450599806
O1_0	C4N1_21		C1O1_0	C3N1_2				29	-0.26603972989999747
O1_0	C4N1_21		C1O1_0	C3N1_3				29	-0.20287365680299985
O1_0	C4N1_21		C1O1_0	C3N1_4				29	-0.20287199692899804
O1_0	C4N1_21		C1O1_0	C3N1_5				29	-0.21701750763199712
O1_0	C4N1_21		C1O1_0	C3N1_6				29	-0.3230927427729995
O1_0	C4N1_21		C1O1_0	C3N1_7				29	-0.2899053823169986
O1_0	C4N1_21		C1O1_0	C3N1_8				29	-0.22071012032499837
O1_0	C4N1_22		C1O1_0	C3N1_0				29	-0.26499967289499793
O1_0	C4N1_22		C1O1_0	C3N1_1				29	-0.19442501619499808
O1_0	C4N1_22		C1O1_0	C3N1_2				29	-0.3239005815889975
O1_0	C4N1_22		C1O1_0	C3N1_3				29	-0.26073450849199986
O1_0	C4N1_22		C1O1_0	C3N1_4				29	-0.26073284861799806
O1_0	C4N1_22		C1O1_0	C3N1_5				29	-0.27487835932099713
O1_0	C4N1_22		C1O1_0	C3N1_6				29	-0.3809535944619995
O1_0	C4N1_22		C1O1_0	C3N1_7				29	-0.3477662340059986
O1_0	C4N1_22		C1O1_0	C3N1_8				29	-0.2785709720139984
O1_0	C4N1_23		C1O1_0	C3N1_0				29	-0.1526922995709974
O1_0	C4N1_23		C1O1_0	C3N1_1				29	-0.08211764287099754
O1_0	C4N1_23		C1O1_0	C3N1_2				29	-0.21159320826499695
O1_0	C4N1_23		C1O1_0	C3N1_3				29	-0.14842713516799932
O1_0	C4N1_23		C1O1_0	C3N1_4				29	-0.14842547529399752
O1_0	C4N1_23		C1O1_0	C3N1_5				29	-0.1625709859969966
O1_0	C4N1_23		C1O1_0	C3N1_6				29	-0.26864622113799896
O1_0	C4N1_23		C1O1_0	C3N1_7				29	-0.23545886068199806
O1_0	C4N1_23		C1O1_0	C3N1_8				29	-0.16626359868999785
O1_0	C4N1_24		C1O1_0	C3N1_0				29	-0.2645229326749998
O1_0	C4N1_24		C1O1_0	C3N1_1				29	-0.19394827597499997
O1_0	C4N1_24		C1O1_0	C3N1_2				29	-0.3234238413689994
O1_0	C4N1_24		C1O1_0	C3N1_3				29	-0.26025776827200175
O1_0	C4N1_24		C1O1_0	C3N1_4				29	-0.26025610839799995
O1_0	C4N1_24		C1O1_0	C3N1_5				29	-0.27440161910099903
O1_0	C4N1_24		C1O1_0	C3N1_6				29	-0.3804768542420014
O1_0	C4N1_24		C1O1_0	C3N1_7				29	-0.3472894937860005
O1_0	C4N1_24		C1O1_0	C3N1_8				29	-0.2780942317940003
O1_0	C4N1_25		C1O1_0	C3N1_0				29	-0.37764731494599957
O1_0	C4N1_25		C1O1_0	C3N1_1				29	-0.3070726582459997
O1_0	C4N1_25		C1O1_0	C3N1_2				29	-0.4365482236399991
O1_0	C4N1_25		C1O1_0	C3N1_3				29	-0.3733821505430015
O1_0	C4N1_25		C1O1_0	C3N1_4				29	-0.3733804906689997
O1_0	C4N1_25		C1O1_0	C3N1_5				29	-0.3875260013719988
O1_0	C4N1_25		C1O1_0	C3N1_6				29	-0.49360123651300114
O1_0	C4N1_25		C1O1_0	C3N1_7				29	-0.46041387605700024
O1_0	C4N1_25		C1O1_0	C3N1_8				29	-0.391218614065
O1_0	C4N1_26		C1O1_0	C3N1_0				29	-0.264856124521998
O1_0	C4N1_26		C1O1_0	C3N1_1				29	-0.19428146782199818
O1_0	C4N1_26		C1O1_0	C3N1_2				29	-0.3237570332159976
O1_0	C4N1_26		C1O1_0	C3N1_3				29	-0.26059096011899996
O1_0	C4N1_26		C1O1_0	C3N1_4				29	-0.26058930024499816
O1_0	C4N1_26		C1O1_0	C3N1_5				29	-0.27473481094799723
O1_0	C4N1_26		C1O1_0	C3N1_6				29	-0.3808100460889996
O1_0	C4N1_26		C1O1_0	C3N1_7				29	-0.3476226856329987
O1_0	C4N1_26		C1O1_0	C3N1_8				29	-0.2784274236409985
O1_0	C4N1_27		C1O1_0	C3N1_0				29	-0.2790178452929979
O1_0	C4N1_27		C1O1_0	C3N1_1				29	-0.20844318859299804
O1_0	C4N1_27		C1O1_0	C3N1_2				29	-0.33791875398699744
O1_0	C4N1_27		C1O1_0	C3N1_3				29	-0.2747526808899998
O1_0	C4N1_27		C1O1_0	C3N1_4				29	-0.274751021015998
O1_0	C4N1_27		C1O1_0	C3N1_5				29	-0.2888965317189971
O1_0	C4N1_27		C1O1_0	C3N1_6				29	-0.39497176685999946
O1_0	C4N1_27		C1O1_0	C3N1_7				29	-0.36178440640399856
O1_0	C4N1_27		C1O1_0	C3N1_8				29	-0.29258914441199835
O1_0	C4N1_28		C1O1_0	C3N1_0				29	-0.18446764335099886
O1_0	C4N1_28		C1O1_0	C3N1_1				29	-0.113892986650999
O1_0	C4N1_28		C1O1_0	C3N1_2				29	-0.2433685520449984
O1_0	C4N1_28		C1O1_0	C3N1_3				29	-0.1802024789480008
O1_0	C4N1_28		C1O1_0	C3N1_4				29	-0.18020081907399899
O1_0	C4N1_28		C1O1_0	C3N1_5				29	-0.19434632977699806
O1_0	C4N1_28		C1O1_0	C3N1_6				29	-0.3004215649180004
O1_0	C4N1_28		C1O1_0	C3N1_7				29	-0.2672342044619995
O1_0	C4N1_28		C1O1_0	C3N1_8				29	-0.1980389424699993
O1_0	C4N1_29		C1O1_0	C3N1_0				29	-0.30695961619199963
O1_0	C4N1_29		C1O1_0	C3N1_1				29	-0.23638495949199978
O1_0	C4N1_29		C1O1_0	C3N1_2				29	-0.3658605248859992
O1_0	C4N1_29		C1O1_0	C3N1_3				29	-0.30269445178900156
O1_0	C4N1_29		C1O1_0	C3N1_4				29	-0.30269279191499976
O1_0	C4N1_29		C1O1_0	C3N1_5				29	-0.31683830261799883
O1_0	C4N1_29		C1O1_0	C3N1_6				29	-0.4229135377590012
O1_0	C4N1_29		C1O1_0	C3N1_7				29	-0.3897261773030003
O1_0	C4N1_29		C1O1_0	C3N1_8				29	-0.3205309153110001
O1_0	C4N1_30		C1O1_0	C3N1_0				29	-0.28651622843899816
O1_0	C4N1_30		C1O1_0	C3N1_1				29	-0.2159415717389983
O1_0	C4N1_30		C1O1_0	C3N1_2				29	-0.3454171371329977
O1_0	C4N1_30		C1O1_0	C3N1_3				29	-0.2822510640360001
O1_0	C4N1_30		C1O1_0	C3N1_4				29	-0.2822494041619983
O1_0	C4N1_30		C1O1_0	C3N1_5				29	-0.29639491486499736
O1_0	C4N1_30		C1O1_0	C3N1_6				29	-0.4024701500059997
O1_0	C4N1_30		C1O1_0	C3N1_7				29	-0.3692827895499988
O1_0	C4N1_30		C1O1_0	C3N1_8				29	-0.3000875275579986
O1_0	C4N1_31		C1O1_0	C3N1_0				29	-0.27318513308100023
O1_0	C4N1_31		C1O1_0	C3N1_1				29	-0.20261047638100038
O1_0	C4N1_31		C1O1_0	C3N1_2				29	-0.3320860417749998
O1_0	C4N1_31		C1O1_0	C3N1_3				29	-0.26891996867800216
O1_0	C4N1_31		C1O1_0	C3N1_4				29	-0.26891830880400036
O1_0	C4N1_31		C1O1_0	C3N1_5				29	-0.28306381950699944
O1_0	C4N1_31		C1O1_0	C3N1_6				29	-0.3891390546480018
O1_0	C4N1_31		C1O1_0	C3N1_7				29	-0.3559516941920009
O1_0	C4N1_31		C1O1_0	C3N1_8				29	-0.2867564322000007
H1C1_0	N1O1_0		C1N1_0	H1O1_0				30	-0.11509048543699762
H1C1_0	N1O1_0		N1_0	H1C1O1_0				31	0.0046505422900011695
H1C1_0	N1O1_0		N1_0	H1C1O1_1				31	0.0744292437830012
H1C1_0	N1O1_0		O1_0	H1C1N1_0				32	-0.0642291415379983
H1C1_0	N1O1_0		O1_0	H1C1N1_1				32	-0.03232231080299819
H1C1_0	O2_0		C1O1_0	H1O1_0				33	-0.2625554644739996
H1C1_0	O2_0		O1_0	H1C1O1_0				34	-0.07690662386099945
H1C1_0	O2_0		O1_0	H1C1O1_1				34	-0.0071279223679994175
H1C1_0	H1N1O1_0		N1O1_0	H2C1_0				35	-0.11464563602000055
H1C1_0	H1N1O1_1		N1O1_0	H2C1_0				35	-0.061945478338000015
H1C1_0	H2C2_0		H1_0	H2C3_0				36	0.0555657525220008
H1C1_0	H2C2_0		H1_0	H2C3_1				36	-0.028599038540999544
H1C1_0	H2C2_0		H1_0	H2C3_2				36	-0.028101609766999935
H1C1_0	H2C2_0		H1_0	H2C3_3				36	-0.04920807228799973
H1C1_0	H2C2_1		H1_0	H2C3_0				36	-0.031151957071999803
H1C1_0	H2C2_1		H1_0	H2C3_1				36	-0.11531674813500015
H1C1_0	H2C2_1		H1_0	H2C3_2				36	-0.11481931936100054
H1C1_0	H2C2_1		H1_0	H2C3_3				36	-0.13592578188200033
H1C1_0	C3_0		H1_0	C4_0				37	-0.06691510626600028
H1C1_0	C3_0		H1_0	C4_1				37	-0.043486541305000515
H1C1_0	C3_0		H1_0	C4_2				37	-0.053041468964000416
H1C1_0	C3_0		H1_0	C4_3				37	-0.1216205658080014
H1C1_0	C3_0		H1_0	C4_4				37	0.0670074336119999
H1C1_0	C3_1		H1_0	C4_0				37	-0.14531569177399994
H1C1_0	C3_1		H1_0	C4_1				37	-0.12188712681300018
H1C1_0	C3_1		H1_0	C4_2				37	-0.13144205447200008
H1C1_0	C3_1		H1_0	C4_3				37	-0.20002115131600107
H1C1_0	C3_1		H1_0	C4_4				37	-0.011393151895999765
H1C1_0	C3_0		C2_0	H1C2_0				38	-0.15111342612599898
H1C1_0	C3_1		C2_0	H1C2_0				38	-0.22951401163399865
C2_0	H1C1_0		H1_0	C3_0				39	-0.05843906691799994
C2_0	H1C1_0		H1_0	C3_1				39	0.019961518589999727
C2_0	H1C1_0		C1_0	H1C2_0				40	0.0535917318300001
H1C1_0	C4_0		H1_0	C5_0				41	-0.099849163051001
H1C1_0	C4_0		H1_0	C5_1				41	-0.19538734806500102
H1C1_0	C4_0		H1_0	C5_2				41	-0.11416338756199984
H1C1_0	C4_0		H1_0	C5_3				41	0.1632447571599993
H1C1_0	C4_0		H1_0	C5_4				41	-0.04492231201500019
H1C1_0	C4_0		H1_0	C5_5				41	-0.05628938436399977
H1C1_0	C4_0		H1_0	C5_6				41	-0.09469755485799958
H1C1_0	C4_0		H1_0	C5_7				41	-0.11416410041000091
H1C1_0	C4_0		H1_0	C5_8				41	-0.04065645496600112
H1C1_0	C4_0		H1_0	C5_9				41	-0.09813062041100018
H1C1_0	C4_0		H1_0	C5_10				41	-0.10967459919699962
H1C1_0	C4_0		H1_0	C5_11				41	-0.03659765575500096
H1C1_0	C4_0		H1_0	C5_12				41	-0.1096286493480001
H1C1_0	C4_1		H1_0	C5_0				41	-0.12327772801200254
H1C1_0	C4_1		H1_0	C5_1				41	-0.21881591302600256
H1C1_0	C4_1		H1_0	C5_2				41	-0.13759195252300138
H1C1_0	C4_1		H1_0	C5_3				41	0.13981619219899777
H1C1_0	C4_1		H1_0	C5_4				41	-0.06835087697600173
H1C1_0	C4_1		H1_0	C5_5				41	-0.07971794932500131
H1C1_0	C4_1		H1_0	C5_6				41	-0.11812611981900112
H1C1_0	C4_1		H1_0	C5_7				41	-0.13759266537100245
H1C1_0	C4_1		H1_0	C5_8				41	-0.06408501992700266
H1C1_0	C4_1		H1_0	C5_9				41	-0.12155918537200172
H1C1_0	C4_1		H1_0	C5_10				41	-0.13310316415800116
H1C1_0	C4_1		H1_0	C5_11				41	-0.0600262207160025
H1C1_0	C4_1		H1_0	C5_12				41	-0.13305721430900164
H1C1_0	C4_2		H1_0	C5_0				41	-0.11372280035300264
H1C1_0	C4_2		H1_0	C5_1				41	-0.20926098536700266
H1C1_0	C4_2		H1_0	C5_2				41	-0.12803702486400148
H1C1_0	C4_2		H1_0	C5_3				41	0.14937111985799767
H1C1_0	C4_2		H1_0	C5_4				41	-0.05879594931700183
H1C1_0	C4_2		H1_0	C5_5				41	-0.07016302166600141
H1C1_0	C4_2		H1_0	C5_6				41	-0.10857119216000122
H1C1_0	C4_2		H1_0	C5_7				41	-0.12803773771200255
H1C1_0	C4_2		H1_0	C5_8				41	-0.05453009226800276
H1C1_0	C4_2		H1_0	C5_9				41	-0.11200425771300182
H1C1_0	C4_2		H1_0	C5_10				41	-0.12354823649900126
H1C1_0	C4_2		H1_0	C5_11				41	-0.0504712930570026
H1C1_0	C4_2		H1_0	C5_12				41	-0.12350228665000174
H1C1_0	C4_3		H1_0	C5_0				41	-0.045143703509001654
H1C1_0	C4_3		H1_0	C5_1				41	-0.14068188852300167
H1C1_0	C4_3		H1_0	C5_2				41	-0.059457928020000494
H1C1_0	C4_3		H1_0	C5_3				41	0.21795021670199866
H1C1_0	C4_3		H1_0	C5_4				41	0.009783147526999159
H1C1_0	C4_3		H1_0	C5_5				41	-0.0015839248220004265
H1C1_0	C4_3		H1_0	C5_6				41	-0.03999209531600023
H1C1_0	C4_3		H1_0	C5_7				41	-0.05945864086800157
H1C1_0	C4_3		H1_0	C5_8				41	0.014049004575998225
H1C1_0	C4_3		H1_0	C5_9				41	-0.043425160869000834
H1C1_0	C4_3		H1_0	C5_10				41	-0.054969139655000276
H1C1_0	C4_3		H1_0	C5_11				41	0.01810780378699839
H1C1_0	C4_3		H1_0	C5_12				41	-0.05492318980600075
H1C1_0	C4_4		H1_0	C5_0				41	-0.23377170292900118
H1C1_0	C4_4		H1_0	C5_1				41	-0.3293098879430012
H1C1_0	C4_4		H1_0	C5_2				41	-0.24808592744000002
H1C1_0	C4_4		H1_0	C5_3				41	0.02932221728199913
H1C1_0	C4_4		H1_0	C5_4				41	-0.17884485189300037
H1C1_0	C4_4		H1_0	C5_5				41	-0.19021192424199995
H1C1_0	C4_4		H1_0	C5_6				41	-0.22862009473599976
H1C1_0	C4_4		H1_0	C5_7				41	-0.2480866402880011
H1C1_0	C4_4		H1_0	C5_8				41	-0.1745789948440013
H1C1_0	C4_4		H1_0	C5_9				41	-0.23205316028900036
H1C1_0	C4_4		H1_0	C5_10				41	-0.2435971390749998
H1C1_0	C4_4		H1_0	C5_11				41	-0.17052019563300114
H1C1_0	C4_4		H1_0	C5_12				41	-0.24355118922600028
C2_0	H2C2_0		H1_0	H1C4_0				42	0.2235510077389975
C2_0	H2C2_0		H1_0	H1C4_1				42	0.13121520537999842
C2_0	H2C2_0		H1_0	H1C4_2				42	0.14458884242399783
C2_0	H2C2_0		H1_0	H1C4_3				42	0.14248223260899806
C2_0	H2C2_0		H1_0	H1C4_4				42	0.287680232052999
C2_0	H2C2_0		H1_0	H1C4_5				42	0.06036803029299875
C2_0	H2C2_0		H1_0	H1C4_6				42	0.1501711387929987
C2_0	H2C2_0		H1_0	H1C4_7				42	0.21331083732599865
C2_0	H2C2_1		H1_0	H1C4_0				42	0.13683329814499778
C2_0	H2C2_1		H1_0	H1C4_1				42	0.04449749578599871
C2_0	H2C2_1		H1_0	H1C4_2				42	0.05787113282999812
C2_0	H2C2_1		H1_0	H1C4_3				42	0.055764523014998346
C2_0	H2C2_1		H1_0	H1C4_4				42	0.20096252245899926
C2_0	H2C2_1		H1_0	H1C4_5				42	-0.02634967930100096
C2_0	H2C2_1		H1_0	H1C4_6				42	0.06345342919899899
C2_0	H2C2_1		H1_0	H1C4_7				42	0.12659312773199893
C1N1_0	N1O1_0		N1_0	C1N1O1_0				43	0.1881752249870008
C1N1_0	N1O1_0		N1_0	C1N1O1_1				43	0.09055844317300021
C1N1_0	N1O1_0		N1_0	C1N1O1_2				43	0.3694311758430011
C1N1_0	N1O1_0		N1_0	C1N1O1_3				43	0.2348699672140011
C1N1_0	N1O1_0		C1O1_0	N2_0				44	-0.16147102429700055
C1N1_0	O2_0		O1_0	C1N1O1_0				45	0.1066180588359984
C1N1_0	O2_0		O1_0	C1N1O1_1				45	0.009001277021997822
C1N1_0	O2_0		O1_0	C1N1O1_2				45	0.2878740096920005
C1N1_0	O2_0		O1_0	C1N1O1_3				45	0.15331280106299872
C1N1_0	O2_0		C1O1_0	N1O1_0				46	-0.14746497903700018
C1N1_0	H1C1O1_0		C1O1_0	H1C1N1_0				47	-0.13478749671399903
C1N1_0	H1C1O1_0		C1O1_0	H1C1N1_1				47	-0.10288066597899892
C1N1_0	H1C1O1_1		C1O1_0	H1C1N1_0				47	-0.20456619820699906
C1N1_0	H1C1O1_1		C1O1_0	H1C1N1_1				47	-0.17265936747199895
C1N1_0	H1O1_0		H1_0	C1N1O1_0				48	0.004178908358998257
C1N1_0	H1O1_0		H1_0	C1N1O1_1				48	-0.09343787345500232
C1N1_0	H1O1_0		H1_0	C1N1O1_2				48	0.18543485921499858
C1N1_0	H1O1_0		H1_0	C1N1O1_3				48	0.050873650585998575
C1N1_0	H1O1_0		O1_0	H1C1N1_0				49	0.05086134389899932
C1N1_0	H1O1_0		O1_0	H1C1N1_1				49	0.08276817463399944
C1N1_0	H1N1O1_0		N1O1_0	H1C1N1_0				50	-0.1361738285099996
C1N1_0	H1N1O1_0		N1O1_0	H1C1N1_1				50	-0.10426699777499948
C1N1_0	H1N1O1_1		N1O1_0	H1C1N1_0				50	-0.08347367082799906
C1N1_0	H1N1O1_1		N1O1_0	H1C1N1_1				50	-0.051566840092998945
C1N1_0	H2C2_0		H1_0	H1C3N1_0				51	0.11614120291299912
C1N1_0	H2C2_0		H1_0	H1C3N1_1				51	0.19560432882699885
C1N1_0	H2C2_0		H1_0	H1C3N1_2				51	0.2291347077329995
C1N1_0	H2C2_0		H1_0	H1C3N1_3				51	0.16955838426200032
C1N1_0	H2C2_0		H1_0	H1C3N1_4				51	0.20713090410199975
C1N1_0	H2C2_0		H1_0	H1C3N1_5				51	0.2453011551640003
C1N1_0	H2C2_0		H1_0	H1C3N1_6				51	0.2245059940169991
C1N1_0	H2C2_0		H1_0	H1C3N1_7				51	0.16799560465799956
C1N1_0	H2C2_0		H1_0	H1C3N1_8				51	0.07037777308899962
C1N1_0	H2C2_0		H1_0	H1C3N1_9				51	0.11187840522399917
C1N1_0	H2C2_0		H1_0	H1C3N1_10				51	0.1450291378259987
C1N1_0	H2C2_0		H1_0	H1C3N1_11				51	0.1621391614740002
C1N1_0	H2C2_0		H1_0	H1C3N1_12				51	0.21665148758000008
C1N1_0	H2C2_0		H1_0	H1C3N1_13				51	0.054825781144000274
C1N1_0	H2C2_0		H1_0	H1C3N1_14				51	0.07645904323899977
C1N1_0	H2C2_0		H1_0	H1C3N1_15				51	0.17135722671199893
C1N1_0	H2C2_0		H1_0	H1C3N1_16				51	0.12440117814800011
C1N1_0	H2C2_0		H1_0	H1C3N1_17				51	0.16787331440399988
C1N1_0	H2C2_0		H1_0	H1C3N1_18				51	0.1695580664209988
C1N1_0	H2C2_0		H1_0	H1C3N1_19				51	0.18742455866499874
C1N1_0	H2C2_0		H1_0	H1C3N1_20				51	0.2571143642470002
C1N1_0	H2C2_0		H1_0	H1C3N1_21				51	-0.017366592911001177
C1N1_0	H2C2_0		H1_0	H1C3N1_22				51	0.1089757451519997
C1N1_0	H2C2_0		H1_0	H1C3N1_23				51	0.014309962453999958
C1N1_0	H2C2_0		H1_0	H1C3N1_24				51	0.11181391246199901
C1N1_0	H2C2_0		H1_0	H1C3N1_25				51	0.19117268943399957
C1N1_0	H2C2_0		H1_0	H1C3N1_26				51	0.19117171165699887
C1N1_0	H2C2_0		H1_0	H1C3N1_27				51	0.11181353573499919
C1N1_0	H2C2_1		H1_0	H1C3N1_0				51	0.02942349331899763
C1N1_0	H2C2_1		H1_0	H1C3N1_1				51	0.10888661923299736
C1N1_0	H2C2_1		H1_0	H1C3N1_2				51	0.142416998138998
C1N1_0	H2C2_1		H1_0	H1C3N1_3				51	0.08284067466799883
C1N1_0	H2C2_1		H1_0	H1C3N1_4				51	0.12041319450799826
C1N1_0	H2C2_1		H1_0	H1C3N1_5				51	0.15858344556999882
C1N1_0	H2C2_1		H1_0	H1C3N1_6				51	0.13778828442299762
C1N1_0	H2C2_1		H1_0	H1C3N1_7				51	0.08127789506399807
C1N1_0	H2C2_1		H1_0	H1C3N1_8				51	-0.016339936505001873
C1N1_0	H2C2_1		H1_0	H1C3N1_9				51	0.025160695629997676
C1N1_0	H2C2_1		H1_0	H1C3N1_10				51	0.0583114282319972
C1N1_0	H2C2_1		H1_0	H1C3N1_11				51	0.07542145187999871
C1N1_0	H2C2_1		H1_0	H1C3N1_12				51	0.1299337779859986
C1N1_0	H2C2_1		H1_0	H1C3N1_13				51	-0.03189192845000122
C1N1_0	H2C2_1		H1_0	H1C3N1_14				51	-0.010258666355001722
C1N1_0	H2C2_1		H1_0	H1C3N1_15				51	0.08463951711799744
C1N1_0	H2C2_1		H1_0	H1C3N1_16				51	0.03768346855399862
C1N1_0	H2C2_1		H1_0	H1C3N1_17				51	0.0811556048099984
C1N1_0	H2C2_1		H1_0	H1C3N1_18				51	0.08284035682699731
C1N1_0	H2C2_1		H1_0	H1C3N1_19				51	0.10070684907099725
C1N1_0	H2C2_1		H1_0	H1C3N1_20				51	0.1703966546529987
C1N1_0	H2C2_1		H1_0	H1C3N1_21				51	-0.10408430250500267
C1N1_0	H2C2_1		H1_0	H1C3N1_22				51	0.022258035557998213
C1N1_0	H2C2_1		H1_0	H1C3N1_23				51	-0.07240774714000153
C1N1_0	H2C2_1		H1_0	H1C3N1_24				51	0.02509620286799752
C1N1_0	H2C2_1		H1_0	H1C3N1_25				51	0.10445497983999807
C1N1_0	H2C2_1		H1_0	H1C3N1_26				51	0.10445400206299738
C1N1_0	H2C2_1		H1_0	H1C3N1_27				51	0.0250958261409977
C1N1_0	H3N1_0		H1C1N1_0	H2N1_0				52	0.009226162068999955
C1N1_0	H3N1_0		H1C1N1_1	H2N1_0				52	0.04113299280400007
C1O1_0	H1O1_0		H1_0	C1O2_0				53	0.2387856378319988
C1O1_0	H1O1_0		H1_0	C1O2_1				53	-0.15170990594800138
C1O1_0	H1O1_0		H1_0	C1O2_2				53	0.08899689125099819
C1O1_0	H1N1O1_0		H1N1_0	C1O2_0				54	0.29977148817400057
C1O1_0	H1N1O1_0		H1N1_0	C1O2_1				54	-0.09072405560599961
C1O1_0	H1N1O1_0		H1N1_0	C1O2_2				54	0.14998274159299996
